Player,Season,Team,Valor_Mercado,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
youri tielemans,2018-2019,leicester-city,23941199.999999996,-1.8338327718341956,-1.7480565110174289,0.14040770671735425,-2.24112569223923,0.9055789034396137,-0.003747492918461517,-0.8881386084464332,-0.10501685268378766,-0.3121047186650397,-1.231216768072551,1.687427749126753,0.3142372125956784,0.05043422881753469,0.2236547890629196,-0.14136320274531655,0.5823732045382862,-0.7997876342475028,-0.2746956449548695,0.6014825670961561,-0.19427594898642697
john bjorkengren,2021-2022,lecce,20819000.0,-2.1571189278146337,-3.4480078447355984,-0.6556831003860653,-0.3467586733817433,0.5033273106442195,-0.5125207654360027,-0.5141283410336762,-0.4869212045927905,-0.4552382989287045,-0.33813105880969635,-0.32547113495055713,-0.035317369801763934,-0.4243285148492512,-0.3244967180112235,0.3279356875203738,0.3090201788950217,-0.13997124886970644,-0.46663562985246465,-0.14512732810534532,-0.3146264574578013
luca marrone,2020-2021,crotone,20367800.000000004,-3.8993841895683077,0.5667714955577141,0.7152091953943054,1.2731032481974645,0.2342618468703332,0.5205127338266817,0.25326407270371415,-0.013145903560155043,0.4920817988444652,0.17710940822636873,0.3433058934033404,0.15454289603138927,1.413772527841031,-0.1025914748820101,0.3158958684546566,-0.5842209725336255,-0.13283987838524414,0.25633554718896673,-0.3306614127492309,0.018298700914098014
cristiano ronaldo,2019-2020,juventus,49098000.0,22.375022903133594,-3.5325801385457383,9.30947381081576,1.4815479462830026,7.22957261386605,5.697404994882435,1.454315316542441,-1.4690961406548009,-2.6401637677161256,1.4803651830335631,-0.11832787945104489,2.155435370070231,-0.5854448567618517,-0.915559557536199,0.24028560425073212,0.3710677443468142,1.613914996141258,-0.19803671975946918,0.7358600098036906,-0.19991391438659278
massimo coda,2023-2024,cremonese,36756000.0,11.396784269172102,-3.958519423144346,4.398332319363419,2.648711642404621,2.1305251975567128,0.17053928453525513,0.13813617309791437,-0.8899823202082873,0.49824449292805195,2.405614292636653,-0.6690562009545652,0.3203708305308783,0.132701005556446,0.5378483196999596,-0.7351379138251347,0.19686571574330006,-0.1978972486687284,0.18175365998942322,0.08518837636026912,0.4830288258518312
mateusz klich,2020-2021,leeds-united,34924000.0,3.471427947598597,2.422723978758409,-0.11883811397541238,-2.5587075961697145,0.12328590816475146,1.7752319169277442,2.174732282841991,0.07259764110455742,0.2466144344753267,-0.49619089431264846,-0.3725010137049788,-0.8573941380973978,0.05798088896329844,-1.6317979096691748,-0.21302339544768087,-0.17304483442880858,0.15103247666842576,-0.6997626450003799,1.4523724630925468,0.7912636146459118
arkadiusz reca,2019-2020,spal,32561900.0,-1.7256490664161153,2.1219469065436294,0.07894231412331246,-1.96734506147498,0.3542972996467327,-0.4599744432797868,-0.17066419821928994,-0.552624482083819,-0.1684450389045431,-0.1714107510025831,0.43045174021000987,1.0455537721542487,-0.8656386974405559,-0.5336483433291115,-0.44873461302647905,0.37609323100704334,1.3602244855806909,0.7492770102570794,0.08790475722597607,0.6411763945447583
marten de roon,2019-2020,atalanta,41487000.0,1.4913807291478538,8.12631745450133,-2.1299293848316565,-0.39842323828475823,0.46566903366923723,-0.04761936520240757,1.5708642913435469,-0.06797943325063466,0.771708208292246,-0.1003704171200119,0.6519356542178588,-1.9041652192916902,1.4011727995632843,-0.3764039668575025,-0.10314825925748769,1.1512348318240895,0.838320788382522,0.3284503445759463,0.6103081859098369,0.6466113389959257
pedro porro,2023-2024,tottenham-hotspur,55619999.99999999,5.160333126840553,12.001212516582878,-3.326079051455872,-0.5882687060508802,-1.0626953291761903,0.251651757332354,1.3002165590832764,-1.9352690505331873,-0.6128027894763121,-0.2555609384222929,2.1003506621694275,1.6067055315095775,-1.7832083172523476,2.3153967506164723,-0.8037288937075364,-0.9743374740177184,0.32111573735652704,-2.203065907456896,0.5567532751620525,0.7758984679918448
federico fazio,2023-2024,salernitana,18191000.0,-3.612270044152022,-0.8945919878772597,1.3082624458185985,2.4360906309033155,-0.17350289041187944,1.4308134150665808,-0.10700917848946775,2.032053604962704,1.4074041056709954,0.6309084352522504,0.7110810268927885,0.49532424998442554,-0.8032440986535382,0.60880412477887,0.31021335396253685,-0.48074575130068653,0.4008633777170773,-0.6567314178141894,0.2234029537439559,-0.03205045907809856
caglar soyuncu,2021-2022,leicester-city,38097000.0,-2.570380917426689,4.616147254424563,1.1149899601832853,2.8474086466145847,-0.2170703130577166,0.021257272075941438,-0.5967162078823919,-1.0474785707367384,0.33161983645636256,-0.6297441356083328,-0.020752412808406277,0.25429303479695936,-0.49088713508201726,0.510036414923833,0.10602052345208515,-0.6835650570488458,0.6585171014030874,-0.7673362930001838,0.5723655208188886,-0.019298729611843715
matej vydra,2018-2019,burnley,8013499.999999998,-3.5306009525169486,-5.034493061231123,-0.0014751193478440253,-1.467030703026805,1.5055758439532219,-0.15639820010759345,0.0074562126911196635,0.39499739174132875,0.7684764452345507,-1.5016162463399445,0.40512936364559454,0.18308664501555588,-0.04363338496851938,0.2644963022221906,-0.42660451502021557,0.2690873829338012,0.25821598665926687,-0.12894336882862062,0.004337083059208953,-0.49773819388347174
rodrigo de paul,2019-2020,udinese,46150899.99999999,3.3058477439107556,7.393071039951625,0.5533462009673447,-4.897497045264783,0.44909234038975915,-0.08895593859294733,-1.9311448355400918,1.8198756684530861,0.24258026273588762,0.46653867353713135,1.5436809955368342,1.809809190267915,-1.3000617781080013,-1.6183668325748337,-0.23535400086967964,-0.6861012581141666,-1.5401981858238831,0.4067342415142223,0.6636738871910607,-0.7155618230386124
rade krunic,2018-2019,empoli,44402099.99999999,2.019578780664845,4.743873455357644,1.7419529872595498,-3.5683931879070356,-0.22399589181272034,0.26122088129294657,-2.7193917487918235,2.3230133839616482,0.6176509873134385,-0.748952921360395,0.2767961428968176,0.6548912626961152,-0.28831351204655475,-0.9679783666035063,-0.07888995815058233,-0.41590081673316553,-0.649659911488428,0.3246290446855792,1.1232138779318608,-0.43136096250174166
yordan osorio,2021-2022,parma,20317000.0,-4.028103787693053,-0.6823255734888279,-0.21493135357665089,0.6356551275444625,0.7918555879550423,0.743476406347437,-0.5372343432412027,-0.656497130112427,0.373871620382707,0.6167523193557647,0.23641189523565234,-0.2276905787857928,-0.2787236170820179,-0.7183139261719534,-0.7017088505143781,-0.07048915102066852,-0.02010817460509786,-0.060960307961282996,0.00819550369608125,-0.02785139487678913
simone iacoponi,2019-2020,parma,38575300.0,-2.884577903931142,5.261043534637763,3.0040151932179757,3.0853921566222837,-1.4426149050957269,0.5272327693538098,0.38630076102587607,-0.6390318402648206,1.061703013711307,0.005151760052581677,0.5318332025733863,0.44540692187736736,0.2945802297436498,0.17691230294167823,-0.45907255422686416,-0.8432594012476705,1.009105907672431,-1.0966257337485816,0.2135359145357439,0.11869326163502292
gerard deulofeu,2022-2023,udinese,24154000.0,5.884844468235859,-4.407662847252686,-3.50276609693915,-0.12733207551677853,-3.0182209984409036,2.222872044564672,-0.11251247312957066,-0.009208356786051164,0.3792877805768902,-0.3977531287805508,-0.7557570474155128,0.9557224052220346,0.23805203476068115,0.6040875865590327,-1.4070168571254356,0.07121142600177792,0.006335486017913227,0.3284147619784817,0.8473959933396726,0.03526761616308758
gabriel strefezza,2022-2023,lecce,42424000.0,6.451028506835772,3.4188633671634316,-0.3552565967421993,-1.0272794708244564,1.4292096893256814,0.48980618798779463,0.22368671495765302,-1.2352718161401388,-0.8159762284848701,0.6827598302320435,-0.2464035698606917,-0.8258690489290681,-0.4403128789796549,0.7869557603999507,1.2753882402096193,-0.41083932673139933,0.4630578580891244,-0.2304578659111077,-0.33585916870596955,0.15957079727040618
jeremie boga,2021-2022,sassuolo,17139000.0,-1.1312902070944335,-4.5793589320663095,-1.9997200632227485,-0.6134997269877644,-0.926007361414195,1.3700473529156394,-0.7803045244742359,-0.6761008652338106,-1.067340213924513,0.562161076585254,0.8501423857354398,0.20719984394077562,0.14325322998996184,1.0650726919022964,-0.08723654684219413,0.3242981988116991,0.41767552855791923,0.7593918760064954,0.6763511856406134,0.33267987809395044
laurent koscielny,2018-2019,arsenal,17749900.0,-3.4307741071960174,-0.7515629175980042,1.0434389723189454,1.272384895891629,0.8674734937429498,1.053038070379177,-0.8947082331467653,-0.34262261290409535,1.9329770368228827,0.1576697521855508,0.5989466948551574,0.02081289802444207,-0.5546410052576707,0.25681032472982107,-0.15867595127080875,0.4858121560774087,-0.28959013972816194,-0.204497804427809,-0.38345198107338274,0.3470760390309188
pedro obiang,2020-2021,sassuolo,22470000.0,-1.9183281048621983,1.3122686710728648,-0.8806048986515246,-0.04044570261770875,0.4988172910423585,-0.14685127793413766,0.8109470091222004,1.733679294164628,0.0183709944406532,-0.23191055626277896,-0.7957054938120464,-0.5704319213090779,-0.767069184159715,0.7439952214666538,-0.2734333146351219,-0.4473631053248303,-0.3755016346071008,0.10153651917627335,-0.48542781951853714,-0.06551871243246699
matt doherty,2019-2020,wolverhampton-wanderers,44804000.0,3.5527908071792953,4.456093877719052,0.32563183414614594,0.6001530318385406,-0.7828366842728403,-0.647595584329077,-0.8347395337575482,-1.4655340402481696,0.4010765469773961,1.3933196464968067,0.021849343208524115,1.2084397517873602,-1.1466668857346423,0.20382053990253257,-1.2811924183365226,-0.12669797243666692,-0.6689229474673499,1.7643576730640829,0.014571739446439913,-0.205194551912705
milan skriniar,2021-2022,inter,44759999.99999999,-0.5045767512038122,4.306799084929973,2.103566974541609,2.108565487514832,-0.8673499626300264,-0.8290958494139677,-0.23602100967815767,-1.1859865395067604,0.4427558057393178,0.19120860404388038,-0.239983937713741,-0.017902378305541457,-0.9131122980841476,0.2462947390431188,-0.4185092125319126,0.06827924685371958,0.236348857255036,-1.1457833536621391,0.9548756964200259,-0.09476955947238486
abdou harroui,2021-2022,sassuolo,14679000.0,-3.221490201560423,-3.282834578789428,-1.2865885984049097,0.040222076873114965,1.1508247136634937,-0.034919942404129455,-0.9274104926992393,-0.7297678059577194,-0.6497881484542882,0.6011895637569558,-0.53755761190038,0.2000976714300151,0.312829575682984,0.34974267033437134,0.23336261074070155,-0.5568228375473968,-1.4445014897732953,0.37353252829412326,-0.014858947614831591,0.158788134952512
paulo azzi,2022-2023,cagliari,20129000.0,-0.6753704181184723,-0.629810070030115,-1.6700802944874344,0.426877195415149,0.70679891888754,0.3280887540102391,-0.06852129539874445,-0.3088343819879544,0.5849027524503304,0.40864435711929226,0.6702075836913648,-0.08921294945475161,-0.07963519999917924,-0.9588278893467527,0.1237362767973936,-1.055183940797856,0.10160681292559356,-0.14881064307285236,0.09138224721158868,-0.31619857806133894
rolando mandragora,2021-2022,torino,25391000.0,-0.48837085377368716,-0.8065906995151751,-1.9557722571759621,-0.22918994092566297,-0.6500425572785906,1.0314630244444751,-0.34276873216679016,1.9287710040364154,-1.161310691699721,0.2622443244588321,-1.0743359631041114,-0.2906398403779679,0.8789434929683091,0.435484635567422,0.011009361095024065,0.17873011881491577,-1.4793095264248368,-0.6705495671995193,-0.40075389590376054,-0.36093575199206646
gary cahill,2019-2020,crystal-palace,27101999.999999993,-2.9459633025429417,0.12222676718520221,2.366265845776626,2.048981071385285,-1.500016336602087,1.15895685028028,-0.12710104550612836,-0.3914421576334848,1.7832803089367726,-0.8138014580181255,-0.4657573198223438,0.5952201590762635,-0.8431829631965821,1.3400758774415038,0.24320171542115687,-0.37504560624056216,-0.04126744255762288,-0.5008050417703752,0.9357526881250438,0.12464876677994141
giuseppe cuomo,2020-2021,crotone,19558800.000000004,-4.227024025458274,-1.3796719818842127,-0.7850764444940748,0.30452890437529156,1.2693026295319212,0.19122447336435008,-0.5009457258348367,-0.5808061567470774,-1.0052545261625434,0.16330707326456048,1.1273887860447345,0.31388327491193396,0.6456383037872073,-0.4626579509176315,-0.391510387125277,0.019692309290327618,-0.45974249684692386,0.40342687675182604,-0.2661385364727769,-0.3105166359858099
vitaly janelt,2021-2022,brentford,39621000.0,0.7637543614313609,3.891099322887899,-0.8743955895551122,0.48952617063397563,1.1041473929066152,-1.7003023045098422,0.3921377351616366,-1.2139784408706276,-0.06630951703923409,0.7902026314094864,0.10690872552475064,-0.8164913732790706,-0.8938990640038714,-0.43920942969244225,-0.6522850622727298,0.8373275273468037,0.11558889864723738,-0.8919076283790858,-0.43880686363561655,-0.0519020701574066
sandi lovric,2023-2024,udinese,33115000.0,1.5603072378326082,-0.04899922401442817,-0.9021002310442543,-0.808078263568335,-1.0857442173660898,0.14838409487144133,-0.5240724123321197,1.4085522202584742,-0.5365589130380244,0.2307676017948476,-1.3141679906734252,0.24048661215872813,-1.2656915605554597,0.9839306930993998,-0.546856076767449,0.5368290310342099,-0.5603902388713408,0.4722652428325691,-0.3280144860324426,0.09323705879493811
giovanni simeone,2022-2023,napoli,15560000.0,5.433012560998724,-6.766838735805949,-4.030403555944754,4.398446568897089,-1.1233784018697524,-0.9876529550741857,1.3081179493901747,-0.33672632986779133,0.17852254014116076,0.05434638568814354,2.0883259204978835,-1.978119945601205,-1.366607738529112,-2.004635560509573,2.5702261334427625,0.01630987037955706,1.4359008456394824,-0.3368107637706462,-0.4638190038905138,-0.39705401549992736
tyrone mings,2021-2022,aston-villa,42798000.0,-1.1644290346636703,4.212979479619608,3.0585458180809963,2.91464083163227,-3.105175898858602,1.2607573534280916,-0.9200952197650724,-0.013142507234220321,0.5410104290954371,-1.548403018244786,-0.24460358461022122,0.62718452755763,1.6555429249992413,0.9688591870711449,1.5254528688427256,0.056877391293712706,0.4329051811837053,-0.06626039572442642,0.2502469330530605,0.8093295795178155
federico fazio,2019-2020,roma,15640399.999999994,-3.902813217480681,-1.6722408982219201,0.6033264198923047,0.5690474042778926,0.6904074302902794,0.9022539142442899,-0.36604222191626007,1.899144895888741,0.7348506954837903,1.0236622641469815,0.262287518580905,-0.3857069542750379,-0.7891472065485496,-0.06374963590008635,-0.46834001735211783,0.3235223526352761,0.10434148404974489,0.06206971518631494,-0.30122734797585,0.03363323544910399
francesco acerbi,2021-2022,lazio,33527000.0,-0.9192944584445606,1.8216612813930237,2.4867376347709516,3.01917707475585,-0.8733847788820386,0.6406025815458888,-1.1723841134404944,1.5554584889745116,1.7525896201750064,0.3822471316634943,-0.44679139481763575,-0.2289453670095851,-1.800518210373037,0.04784133464690176,0.6849098982487746,0.4851078915357993,-0.6381952659318177,-0.4969897667875379,0.5763557008595136,-0.02603668494655819
pau torres,2023-2024,aston-villa,35775000.0,-1.7446953872242668,1.6017033279000217,1.2275524226241934,0.46470689805729287,-0.39612189292604033,-0.36412978920565586,-0.3664708283463953,-0.8355240536929683,0.6959195679632141,-0.24871354628875444,-0.6426958404850709,-0.4378387839908216,-1.4819979411207156,-0.7232240274941609,0.3500365087396582,-0.24083070188741412,-0.5783317533364196,-0.41904137113720985,0.9512181558821926,-0.21658113431807813
sergio reguilon,2021-2022,tottenham-hotspur,35428000.0,1.9098312072930772,1.9389386738552292,-1.5050818474086753,-0.19508123507235076,-0.7260673313203042,0.1425553193965991,-0.3173392519753198,-0.716040330224339,-0.3853711577869087,0.2973702767372925,0.21319289899981292,1.0233669517293107,0.10846132441002829,0.3809409066995096,-0.7319553551266862,0.43765904762664487,0.8777292377850846,-0.2119005390048172,-0.39517982357212134,0.4733706594466427
mathias jorgensen,2023-2024,brentford,15333000.000000002,-2.5736017126216613,-2.101262571527894,-0.44216603377333935,0.9066632283653263,0.5183137971697616,0.9039722230267412,0.26980744552941577,0.01256394232349779,1.3193736526110957,1.0179433328266185,0.035098569913683125,0.2032015739630887,0.4107941836336203,-0.6151116465592874,-0.004776589867606098,-0.1742854180161152,0.10576568539957935,-0.6425068905238371,-0.24913679470080125,0.32476369770951385
nicolas dominguez,2023-2024,nottingham-forest,28671000.0,-0.08931972461382628,3.099892720018975,-2.310066648634523,0.7440848840061933,1.1726352209231021,-0.3265883652438878,0.7494743136914678,-0.8898166893315532,0.23932678917227823,-0.31134233901425973,0.7270373462311173,-0.992724863000362,-0.445473628413811,-0.30593555577421,-0.9657624113187199,-1.3210818654248442,-0.7590439700104027,0.3612419671544818,-0.10138682880305218,-1.1063870267476372
luca paganini,2019-2020,frosinone,29637000.0,2.8734173286616884,-0.7206938011097364,-0.3938631779813507,1.6979350578914678,0.658608917222842,-1.4529968969346654,-0.02714070091084957,2.403145584175755,0.010743495619448753,-0.1154258818696388,0.11013304480293304,-0.5041046155729281,0.9511664614707876,-0.09930993835167445,-0.4117498815930439,-0.6346511858257791,-0.33783139271154655,0.8497311137223678,0.1716423754256605,0.15606458964702952
donny van de beek,2020-2021,manchester-united,16952000.0,-0.8185779704483687,-3.6443506416630402,-2.64794802983932,0.2693703254353735,0.1502209038204213,0.4042507364811664,-0.0371318525432217,-0.5684869089448195,-0.4715757740730808,-0.4848736666660603,0.570043521409524,-0.8388175651397279,-0.3527021065352135,0.07384354168630795,0.3313690355848611,-0.12322714782980865,-0.2186400154201268,-0.2556198906049544,-0.62889220508019,-0.2546583042239504
davinson sanchez,2020-2021,tottenham-hotspur,26257000.0,-3.8211404196285175,0.7956704754923223,0.2756957229675107,1.8730561052410302,0.13769428902271358,0.341860209556439,-0.07130966210189453,-1.2507417681955804,-0.7676914544334422,0.3435437532563269,1.288323068440266,1.0479107033774824,-0.6221948282128246,0.21060643556515085,-1.4221955806693654,-0.7252253902158448,0.395246181476598,-0.7509324449145829,0.5636799406550972,0.0025957619122149176
jonny castro,2020-2021,wolverhampton-wanderers,11230000.0,-4.14212516497633,-3.5319448436026857,-0.8605675664995946,-0.5643651425124692,1.5242578033993244,0.4341475770357884,-0.4497051553744934,-0.33533507176406624,0.3318216381272455,-0.0838265276864116,0.42061935196975647,0.26075306866820863,-0.566392104811205,-0.006537051525309611,-0.07168976754654022,-0.03420788558822488,-0.2498149422920001,0.010582703588196452,0.06765396120948872,0.2193360240680466
thomas henry,2021-2022,venezia,33954000.00000001,5.505377766442064,-2.974303286869796,1.0761141333072761,1.5085999169919042,-1.0928474701462827,-1.5539324847770761,-0.9670667605803761,2.167233108828162,0.07351350934150756,0.580937792263647,-0.050856731805980965,-0.6402513216255182,0.4174157063809646,0.018682009130521808,-0.08291646191563365,0.08978451355629026,-0.26883555897474376,-1.341362622476945,-0.6792758454953087,0.26340731249210125
james justin,2020-2021,leicester-city,39442000.0,0.3496668454969927,4.187835888756379,-1.1531246892234643,0.4801861895150151,0.49163833462536305,-0.5956501655812203,-0.6403994728977629,-1.0866274263929867,-0.42362276220702577,-0.11580532636617742,0.26869105700791895,1.3449225943148124,-0.6850025441407297,-0.0555693375987644,-0.21468117032158915,-0.5521002340056679,0.7300155462457542,0.24333557155742172,-0.37109420926397285,-0.9179030929010543
daniel iversen,2022-2023,leicester-city,16230000.0,-4.277630713948732,-4.93129342842468,0.9091952859023471,-1.3066074737711582,0.14978715791528585,-0.42104705957747113,0.8282579306879533,0.03869324383946038,-0.23378085160207362,-1.1736100886820198,0.4717424496360898,0.18649752497867192,-0.48325006986782876,-0.1018239779720116,-0.33945422484680066,0.3034722089180153,0.3366341978758094,-0.1300857386242896,0.06936160295339364,-0.5807150061814137
mohamed fares,2020-2021,lazio,23287000.000000004,-1.4579019249917589,-1.2615001605147067,-1.6317553247529497,-0.7528497913135369,0.047713251332357424,0.47504903139367943,-0.7530023729210048,-0.417093600645782,-0.49353302346513095,0.39297604530003494,-0.8147591179751992,0.29312041121259264,0.8537484120959893,0.25401191153990915,0.2285785884153154,-0.17536582069022952,0.3114932623954126,-0.06981447011150056,-1.0816956306354675,0.1407203017273217
jack harrison,2022-2023,leeds-united,45956999.99999999,6.887674551214939,3.8641907096467354,-1.6357967413088357,-3.7259696909710773,-0.9687347411279967,-1.3054968156397302,-0.6694585124052592,-0.6035746513736713,0.849945327398729,-0.7101558425769731,-0.45167429412020943,-0.27491802390275877,-1.3356996533074865,3.2358822208690996,2.403029711643516,0.7148221788446485,1.354241313528322,0.5974198168404431,-0.08542035873614379,1.4703194419468468
javier hernandez,2018-2019,west-ham-united,16086699.999999996,-0.8260359973514535,-3.6804304893408957,2.7176887944838835,-2.121710504977924,1.2219052298996707,-0.9596366510047216,-0.4781933347818809,0.6141658514575038,2.0115277781252763,-1.026173919991744,0.6764527301086453,-0.056799281589025516,0.33736668335709397,0.3302604449273678,-0.9536640378016086,-0.12801540317565824,-0.5744507851404227,-0.3678187049660537,-0.5782492627345343,-0.5015558204324267
